Brand,Model_SubModel,Year,GearType,Price
MAZDA,"BT-50 PRO DOUBLE CAB 2.2 Hi-Racer (ABS/LST)
(MM8UP0DD)",2015,AUTO,"430,000"
MAZDA,"BT-50 PRO DOUBLE CAB 2.2 Hi-Racer (ABS/LST)
(MM8UP0DD)",2016,AUTO,"440,000"
MAZDA,"BT-50 PRO DOUBLE CAB 2.2 Hi-Racer (ABS/LST)
(MM8UP0DD)",2017,AUTO,"450,000"
MAZDA,BT-50 PRO DOUBLE CAB 2.2 Hi-Racer Eclipse (ABS/Dual Airbag),2014,AUTO,"460,000"
MAZDA,BT-50 PRO DOUBLE CAB 2.2 Hi-Racer Eclipse (ABS/Dual Airbag),2015,AUTO,"470,000"
MAZDA,BT-50 PRO DOUBLE CAB 2.2 Hi-Racer Eclipse (ABS/Dual Airbag),2016,AUTO,"480,000"
MAZDA,BT-50 PRO DOUBLE CAB 2.2 Hi-Racer Eclipse (ABS/Dual Airbag),2017,AUTO,"490,000"
MAZDA,BT-50 PRO DOUBLE CAB 2.2 Hi-Racer Eclipse (ABS/Dual Airbag/LST),2014,AUTO,"460,000"
MAZDA,BT-50 PRO DOUBLE CAB 2.2 Hi-Racer Eclipse (ABS/Dual Airbag/LST),2015,AUTO,"470,000"
MAZDA,BT-50 PRO DOUBLE CAB 2.2 Hi-Racer Eclipse (ABS/Dual Airbag/LST),2016,AUTO,"480,000"
MAZDA,BT-50 PRO DOUBLE CAB 2.2 Hi-Racer Eclipse (ABS/Dual Airbag/LST),2017,AUTO,"490,000"
MAZDA,BT-50 PRO DOUBLE CAB 3.2 R 4WD (ABS/LST),2012,AUTO,"460,000"
MAZDA,BT-50 PRO DOUBLE CAB 3.2 R 4WD (ABS/LST),2013,AUTO,"470,000"
MAZDA,BT-50 PRO DOUBLE CAB 3.2 R 4WD (ABS/LST),2014,AUTO,"480,000"
MAZDA,BT-50 PRO DOUBLE CAB 3.2 R 4WD (ABS/LST),2015,AUTO,"490,000"
MAZDA,BT-50 PRO DOUBLE CAB 3.2 R 4WD (ABS/LST),2016,AUTO,"500,000"
MAZDA,BT-50 PRO DOUBLE CAB 3.2 R 4WD (ABS/LST),2017,AUTO,"510,000"
MAZDA,BT-50 PRO DOUBLE CAB 2.2 Hi-Racer (ABS) (MNC),2015,AUTO,"420,000"
MAZDA,BT-50 PRO DOUBLE CAB 2.2 Hi-Racer (ABS) (MNC),2016,AUTO,"430,000"
MAZDA,BT-50 PRO DOUBLE CAB 2.2 Hi-Racer (ABS) (MNC),2017,AUTO,"440,000"
MAZDA,BT-50 PRO DOUBLE CAB 2.2 Hi-Racer (ABS/LST) (MNC),2015,AUTO,"430,000"
MAZDA,BT-50 PRO DOUBLE CAB 2.2 Hi-Racer (ABS/LST) (MNC),2016,AUTO,"440,000"
MAZDA,BT-50 PRO DOUBLE CAB 2.2 Hi-Racer (ABS/LST) (MNC),2017,AUTO,"450,000"
MAZDA,BT-50 PRO DOUBLE CAB 3.2 R 4WD (ABS/DSC/LST) (MNC),2015,AUTO,"490,000"
MAZDA,BT-50 PRO DOUBLE CAB 3.2 R 4WD (ABS/DSC/LST) (MNC),2016,AUTO,"500,000"
MAZDA,BT-50 PRO DOUBLE CAB 3.2 R 4WD (ABS/DSC/LST) (MNC),2017,AUTO,"510,000"
MAZDA,BT-50 PRO DOUBLE CAB 2.2 Hi-Racer (ABS/LST/DVD/Navi) (MNC),2017,AUTO,"470,000"
MAZDA,BT-50 PRO DOUBLE CAB 2.2 Hi-Racer (ABS/LST/DVD/Navi) (MNC),2018,AUTO,"480,000"
MAZDA,BT-50 PRO DOUBLE CAB 2.2 Hi-Racer (ABS/LST/DVD/Navi) (MNC),2019,AUTO,"490,000"
MAZDA,BT-50 PRO DOUBLE CAB 2.2 Hi-Racer (ABS/LST/DVD/Navi) (MNC),2020,AUTO,"500,000"
MAZDA,BT-50 PRO DOUBLE CAB 2.2 Hi-Racer Thunder (ABS/LST/DVD/Navi),2018,AUTO,"500,000"
MAZDA,BT-50 PRO DOUBLE CAB 2.2 Hi-Racer Thunder (ABS/LST/DVD/Navi),2019,AUTO,"510,000"
MAZDA,BT-50 PRO DOUBLE CAB 2.2 Hi-Racer Thunder (ABS/LST/DVD/Navi),2020,AUTO,"520,000"
MAZDA,BT-50 All New Freestyle Cab 1.9 C Hi-Racer,2021,AUTO,"610,000"
MAZDA,BT-50 All New Freestyle Cab 1.9 C Hi-Racer,2022,AUTO,"630,000"
MAZDA,BT-50 All New Freestyle Cab 1.9 S Hi-Racer,2021,AUTO,"660,000"
MAZDA,BT-50 All New Freestyle Cab 1.9 S Hi-Racer,2022,AUTO,"680,000"
MAZDA,BT-50 All New Double Cab 1.9 S Hi-Racer,2021,AUTO,"750,000"
MAZDA,BT-50 All New Double Cab 1.9 S Hi-Racer,2022,AUTO,"770,000"
MAZDA,BT-50 All New Double Cab 1.9 SP Hi-Racer,2021,AUTO,"860,000"
MAZDA,BT-50 All New Double Cab 1.9 SP Hi-Racer,2022,AUTO,"880,000"
MAZDA,BT-50 All New Double Cab 3.0 SP 4WD,2021,AUTO,"930,000"
MAZDA,BT-50 All New Double Cab 3.0 SP 4WD,2022,AUTO,"950,000"
MAZDA,MX-5 2.0 S,2016,AUTO,"1,800,000"
MAZDA,MX-5 2.0 S,2017,AUTO,"1,900,000"
MAZDA,MX-5 2.0 S,2018,AUTO,"2,000,000"
MAZDA,MX-5 2.0 S,2019,AUTO,"2,100,000"
MAZDA,MX-5 2.0 RF,2017,AUTO,"2,000,000"
MAZDA,MX-5 2.0 RF,2018,AUTO,"2,100,000"
MAZDA,MX-5 2.0 RF,2019,AUTO,"2,200,000"
MAZDA,MX-5 2.0 RF,2020,AUTO,"2,300,000"
MAZDA,MX-5 2.0 RF (30th Anniversary Edition),2019,AUTO,"2,500,000"
MAZDA,MX-5 2.0 RF (MY20),2020,AUTO,"2,300,000"
MAZDA,MX-5 2.0 RF (MY20),2021,AUTO,"2,400,000"
MAZDA,MX-5 2.0 RF (MY20),2022,AUTO,"2,500,000"
MAZDA,CX-3 2.0 E,2015,AUTO,"420,000"
MAZDA,CX-3 2.0 E,2016,AUTO,"440,000"
MAZDA,CX-3 2.0 E,2017,AUTO,"460,000"
MAZDA,CX-3 2.0 E (MNC),2017,AUTO,"460,000"
MAZDA,CX-3 2.0 E (MNC),2018,AUTO,"480,000"
MAZDA,CX-3 2.0 E (MY18),2018,AUTO,"480,000"
MAZDA,CX-3 2.0 E (MY18),2019,AUTO,"500,000"
MAZDA,CX-3 2.0 E (MY18),2020,AUTO,"520,000"
MAZDA,CX-3 2.0 Base,2020,AUTO,"540,000"
MAZDA,CX-3 2.0 Base,2021,AUTO,"560,000"
MAZDA,CX-3 2.0 Base (MY20),2020,AUTO,"540,000"
MAZDA,CX-3 2.0 Base (MY20),2021,AUTO,"560,000"
MAZDA,CX-3 2.0 Base (MY20),2022,AUTO,"580,000"
MAZDA,CX-3 2.0 Base Plus (MY20),2020,AUTO,"540,000"
MAZDA,CX-3 2.0 Base Plus (MY20),2021,AUTO,"560,000"
MAZDA,CX-3 2.0 Base Plus (MY20),2022,AUTO,"580,000"
MAZDA,CX-3 2.0 C,2015,AUTO,"480,000"
MAZDA,CX-3 2.0 C,2016,AUTO,"500,000"
MAZDA,CX-3 2.0 C,2017,AUTO,"520,000"
MAZDA,CX-3 2.0 C (MNC),2017,AUTO,"520,000"
MAZDA,CX-3 2.0 C (MNC),2018,AUTO,"540,000"
MAZDA,CX-3 2.0 C (MY18),2018,AUTO,"540,000"
MAZDA,CX-3 2.0 C (MY18),2019,AUTO,"560,000"
MAZDA,CX-3 2.0 C (MY18),2020,AUTO,"580,000"
MAZDA,CX-3 2.0 Comfort,2020,AUTO,"580,000"
MAZDA,CX-3 2.0 Comfort,2021,AUTO,"600,000"
MAZDA,CX-3 2.0 Comfort (MY20),2020,AUTO,"580,000"
MAZDA,CX-3 2.0 Comfort (MY20),2021,AUTO,"600,000"
MAZDA,CX-3 2.0 Comfort (MY20),2022,AUTO,"620,000"
MAZDA,CX-3 2.0 S,2015,AUTO,"540,000"
MAZDA,CX-3 2.0 S,2016,AUTO,"560,000"
MAZDA,CX-3 2.0 S,2017,AUTO,"580,000"
MAZDA,CX-3 2.0 S (MNC),2017,AUTO,"580,000"
MAZDA,CX-3 2.0 S (MNC),2018,AUTO,"600,000"
MAZDA,CX-3 2.0 S (MY18),2018,AUTO,"600,000"
MAZDA,CX-3 2.0 S (MY18),2019,AUTO,"620,000"
MAZDA,CX-3 2.0 S (MY18),2020,AUTO,"640,000"
MAZDA,CX-3 2.0 Proactive,2020,AUTO,"620,000"
MAZDA,CX-3 2.0 Proactive,2021,AUTO,"640,000"
MAZDA,CX-3 2.0 Proactive (MY20),2020,AUTO,"620,000"
MAZDA,CX-3 2.0 Proactive (MY20),2021,AUTO,"640,000"
MAZDA,CX-3 2.0 Proactive (MY20),2022,AUTO,"660,000"
MAZDA,CX-3 2.0 SP,2015,AUTO,"620,000"
MAZDA,CX-3 2.0 SP,2016,AUTO,"640,000"
MAZDA,CX-3 2.0 SP,2017,AUTO,"660,000"
MAZDA,CX-3 2.0 SP (MNC),2017,AUTO,"660,000"
MAZDA,CX-3 2.0 SP (MNC),2018,AUTO,"680,000"
MAZDA,CX-3 2.0 SP (MY18),2018,AUTO,"680,000"
MAZDA,CX-3 2.0 SP (MY18),2019,AUTO,"700,000"
MAZDA,CX-3 2.0 SP (MY18),2020,AUTO,"720,000"
MAZDA,CX-3 2.0 SP Exclusive MODS,2019,AUTO,"720,000"
MAZDA,CX-3 2.0 SP Exclusive MODS,2020,AUTO,"740,000"
MAZDA,CX-3 2.0 Style,2020,AUTO,"660,000"
MAZDA,CX-3 2.0 Style,2021,AUTO,"680,000"
MAZDA,CX-3 2.0 Style,2022,AUTO,"700,000"
MAZDA,CX-3 1.5 XDL,2015,AUTO,"650,000"
MAZDA,CX-3 1.5 XDL,2016,AUTO,"670,000"
MAZDA,CX-3 1.5 XDL,2017,AUTO,"690,000"
MAZDA,CX-3 1.5 XDL (MNC),2017,AUTO,"690,000"
MAZDA,CX-3 1.5 XDL (MNC),2018,AUTO,"710,000"
MAZDA,CX-3 1.5 XDL (MY18),2018,AUTO,"710,000"
MAZDA,CX-3 1.5 XDL (MY18),2019,AUTO,"730,000"
MAZDA,CX-3 1.5 XDL (MY18),2020,AUTO,"750,000"
MAZDA,CX-30 2.0 C,2020,AUTO,"800,000"
MAZDA,CX-30 2.0 C,2021,AUTO,"830,000"
MAZDA,CX-30 2.0 C,2022,AUTO,"860,000"
MAZDA,CX-30 2.0 S,2020,AUTO,"900,000"
MAZDA,CX-30 2.0 S,2021,AUTO,"930,000"
MAZDA,CX-30 2.0 S,2022,AUTO,"960,000"
MAZDA,CX-30 2.0 SP,2020,AUTO,"1,000,000"
MAZDA,CX-30 2.0 SP,2021,AUTO,"1,030,000"
MAZDA,CX-30 2.0 SP,2022,AUTO,"1,060,000"
MAZDA,CX-30 2.0 SP 100th Anniversary Edition,2020,AUTO,"1,030,000"
MAZDA,CX-30 2.0 SP 100th Anniversary Edition,2021,AUTO,"1,060,000"
MAZDA,CX-30 2.0 SP 100th Anniversary Edition,2022,AUTO,"1,090,000"
MAZDA,CX-5 2.0 C,2013,AUTO,"460,000"
MAZDA,CX-5 2.0 C,2014,AUTO,"490,000"
MAZDA,CX-5 2.0 C,2015,AUTO,"520,000"
MAZDA,CX-5 2.0 C,2016,AUTO,"550,000"
MAZDA,CX-5 2.0 C,2017,AUTO,"580,000"
MAZDA,CX-5 2.0 C (MNC),2016,AUTO,"550,000"
MAZDA,CX-5 2.0 C (MNC),2017,AUTO,"580,000"
MAZDA,CX-5 2.0 C (MNC),2018,AUTO,"610,000"
MAZDA,CX-5 2.0 S,2013,AUTO,"490,000"
MAZDA,CX-5 2.0 S,2014,AUTO,"520,000"
MAZDA,CX-5 2.0 S,2015,AUTO,"550,000"
MAZDA,CX-5 2.0 S,2016,AUTO,"580,000"
MAZDA,CX-5 2.0 S,2017,AUTO,"610,000"
MAZDA,CX-5 2.0 S (MNC),2016,AUTO,"580,000"
MAZDA,CX-5 2.0 S (MNC),2017,AUTO,"610,000"
MAZDA,CX-5 2.0 S (MNC),2018,AUTO,"640,000"
MAZDA,CX-5 2.5 S,2013,AUTO,"600,000"
MAZDA,CX-5 2.5 S,2014,AUTO,"630,000"
MAZDA,CX-5 2.5 S,2015,AUTO,"660,000"
MAZDA,CX-5 2.5 S,2016,AUTO,"690,000"
MAZDA,CX-5 2.5 S,2017,AUTO,"720,000"
MAZDA,CX-5 2.2 XD (MNC),2016,AUTO,"680,000"
MAZDA,CX-5 2.2 XD (MNC),2017,AUTO,"710,000"
MAZDA,CX-5 2.2 XD (MNC),2018,AUTO,"740,000"
MAZDA,CX-5 2.2 XDL,2013,AUTO,"580,000"
MAZDA,CX-5 2.2 XDL,2014,AUTO,"610,000"
MAZDA,CX-5 2.2 XDL,2015,AUTO,"640,000"
MAZDA,CX-5 2.2 XDL,2016,AUTO,"670,000"
MAZDA,CX-5 2.2 XDL,2017,AUTO,"700,000"
MAZDA,CX-5 2.2 XDL (MNC),2016,AUTO,"670,000"
MAZDA,CX-5 2.2 XDL (MNC),2017,AUTO,"700,000"
MAZDA,CX-5 2.2 XDL (MNC),2018,AUTO,"730,000"
MAZDA,CX-5 2.0 C (MY17),2017,AUTO,"740,000"
MAZDA,CX-5 2.0 C (MY17),2018,AUTO,"780,000"
MAZDA,CX-5 2.0 C (MY17),2019,AUTO,"820,000"
MAZDA,CX-5 2.0 C (MY19),2019,AUTO,"820,000"
MAZDA,CX-5 2.0 C (MY19),2020,AUTO,"860,000"
MAZDA,CX-5 2.0 C (MY19),2021,AUTO,"900,000"
MAZDA,CX-5 2.0 C (MY19),2022,AUTO,"940,000"
MAZDA,CX-5 2.0 S (MY17),2017,AUTO,"840,000"
MAZDA,CX-5 2.0 S (MY17),2018,AUTO,"880,000"
MAZDA,CX-5 2.0 S (MY17),2019,AUTO,"920,000"
MAZDA,CX-5 2.0 S (MY19),2019,AUTO,"920,000"
MAZDA,CX-5 2.0 S (MY19),2020,AUTO,"960,000"
MAZDA,CX-5 2.0 S (MY19),2021,AUTO,"1,000,000"
MAZDA,CX-5 2.0 S (MY19),2022,AUTO,"1,040,000"
MAZDA,CX-5 2.0 S (MY21),2021,AUTO,"1,070,000"
MAZDA,CX-5 2.0 S (MY21),2022,AUTO,"1,120,000"
MAZDA,CX-5 2.0 SP (MY17),2017,AUTO,"940,000"
MAZDA,CX-5 2.0 SP (MY17),2018,AUTO,"980,000"
MAZDA,CX-5 2.0 SP (MY17),2019,AUTO,"1,020,000"
MAZDA,CX-5 2.0 SP (MY19),2019,AUTO,"1,020,000"
MAZDA,CX-5 2.0 SP (MY19),2020,AUTO,"1,060,000"
MAZDA,CX-5 2.0 SP (MY19),2021,AUTO,"1,100,000"
MAZDA,CX-5 2.0 SP (MY19),2022,AUTO,"1,140,000"
MAZDA,CX-5 2.0 SP (MY21),2021,AUTO,"1,200,000"
MAZDA,CX-5 2.0 SP (MY21),2022,AUTO,"1,250,000"
MAZDA,CX-5 2.2 XD (MY17),2017,AUTO,"900,000"
MAZDA,CX-5 2.2 XD (MY17),2018,AUTO,"940,000"
MAZDA,CX-5 2.2 XD (MY17),2019,AUTO,"980,000"
MAZDA,CX-5 2.2 XD (MY19),2019,AUTO,"1,020,000"
MAZDA,CX-5 2.2 XD (MY19),2020,AUTO,"1,060,000"
MAZDA,CX-5 2.2 XD (MY19),2021,AUTO,"1,100,000"
MAZDA,CX-5 2.2 XD (MY19),2022,AUTO,"1,140,000"
MAZDA,CX-5 2.2 XDL (MY17),2017,AUTO,"1,080,000"
MAZDA,CX-5 2.2 XDL (MY17),2018,AUTO,"1,120,000"
MAZDA,CX-5 2.2 XDL (MY17),2019,AUTO,"1,160,000"
MAZDA,CX-5 2.2 XDL (MY19),2019,AUTO,"1,220,000"
MAZDA,CX-5 2.2 XDL (MY19),2020,AUTO,"1,260,000"
MAZDA,CX-5 2.2 XDL (MY19),2021,AUTO,"1,300,000"
MAZDA,CX-5 2.2 XDL (MY19),2022,AUTO,"1,340,000"
MAZDA,CX-5 2.2 XDL (MY21),2021,AUTO,"1,450,000"
MAZDA,CX-5 2.2 XDL (MY21),2022,AUTO,"1,500,000"
MAZDA,CX-5 2.5 Turbo SP (MY19),2019,AUTO,"1,300,000"
MAZDA,CX-5 2.5 Turbo SP (MY19),2020,AUTO,"1,350,000"
MAZDA,CX-5 2.5 Turbo SP (MY19),2021,AUTO,"1,400,000"
MAZDA,CX-5 2.5 Turbo SP (MY19),2022,AUTO,"1,450,000"
MAZDA,CX-5 2.5 Turbo SP (MY21),2021,AUTO,"1,500,000"
MAZDA,CX-5 2.5 Turbo SP (MY21),2022,AUTO,"1,550,000"
MAZDA,CX-8 2.5 S (MY19),2019,AUTO,"1,150,000"
MAZDA,CX-8 2.5 S (MY19),2020,AUTO,"1,200,000"
MAZDA,CX-8 2.5 S (MY19),2021,AUTO,"1,250,000"
MAZDA,CX-8 2.5 S (MY19),2022,AUTO,"1,300,000"
MAZDA,CX-8 2.5 S (MY21),2021,AUTO,"1,220,000"
MAZDA,CX-8 2.5 S (MY21),2022,AUTO,"1,270,000"
MAZDA,CX-8 2.5 SP (MY19),2019,AUTO,"1,250,000"
MAZDA,CX-8 2.5 SP (MY19),2020,AUTO,"1,300,000"
MAZDA,CX-8 2.5 SP (MY19),2021,AUTO,"1,350,000"
MAZDA,CX-8 2.5 SP (MY19),2022,AUTO,"1,400,000"
MAZDA,CX-8 2.5 SP (MY21),2021,AUTO,"1,310,000"
MAZDA,CX-8 2.5 SP (MY21),2022,AUTO,"1,360,000"
MAZDA,CX-8 2.2 XDL (MY19),2019,AUTO,"1,400,000"
MAZDA,CX-8 2.2 XDL (MY19),2020,AUTO,"1,450,000"
MAZDA,CX-8 2.2 XDL (MY19),2021,AUTO,"1,500,000"
MAZDA,CX-8 2.2 XDL (MY19),2022,AUTO,"1,550,000"
MAZDA,CX-8 2.2 XDL (MY21),2021,AUTO,"1,480,000"
MAZDA,CX-8 2.2 XDL (MY21),2022,AUTO,"1,530,000"
MAZDA,CX-8 2.2 XDL Exclusive (6-Seat) (MY19),2019,AUTO,"1,550,000"
MAZDA,CX-8 2.2 XDL Exclusive (6-Seat) (MY19),2020,AUTO,"1,600,000"
MAZDA,CX-8 2.2 XDL Exclusive (6-Seat) (MY19),2021,AUTO,"1,650,000"
MAZDA,CX-8 2.2 XDL Exclusive (6-Seat) (MY19),2022,AUTO,"1,700,000"
MAZDA,CX-8 2.2 XDL Exclusive (6-Seat) (MY21),2021,AUTO,"1,710,000"
MAZDA,CX-8 2.2 XDL Exclusive (6-Seat) (MY21),2022,AUTO,"1,760,000"
MAZDA,CX-8 2.5 SP Exclusive (6-Seat) (MY21),2021,AUTO,"1,340,000"
MAZDA,CX-8 2.5 SP Exclusive (6-Seat) (MY21),2022,AUTO,"1,390,000"
MERCEDES-BENZ,A180 1.6 Style (MY15),2015,AUTO,"880,000"
MERCEDES-BENZ,A180 1.6 Style (MY15),2016,AUTO,"960,000"
MERCEDES-BENZ,A180 1.6 Style (MY15),2017,AUTO,"1,040,000"
MERCEDES-BENZ,A180 1.6 Style (MY15),2018,AUTO,"1,120,000"
MERCEDES-BENZ,A250 2.0 AMG Sport,2012,AUTO,"840,000"
MERCEDES-BENZ,A250 2.0 AMG Sport,2013,AUTO,"920,000"
MERCEDES-BENZ,A250 2.0 AMG Sport,2014,AUTO,"1,000,000"
MERCEDES-BENZ,A250 2.0 AMG Sport,2015,AUTO,"1,080,000"
MERCEDES-BENZ,A250 2.0 AMG Sport,2016,AUTO,"1,160,000"
MERCEDES-BENZ,A250 2.0 AMG Sport,2017,AUTO,"1,240,000"
MERCEDES-BENZ,A250 2.0 AMG Sport,2018,AUTO,"1,320,000"
MERCEDES-BENZ,A45 2.0 S AMG 4MATIC+ (CBU),2021,AUTO,"4,100,000"
MERCEDES-BENZ,A45 2.0 S AMG 4MATIC+ (CBU),2022,AUTO,"4,300,000"
MERCEDES-BENZ,B180 2.0 CDI Sport Tourer,2005,AUTO,"420,000"
MERCEDES-BENZ,B180 2.0 CDI Sport Tourer,2006,AUTO,"440,000"
MERCEDES-BENZ,B180 2.0 CDI Sport Tourer,2007,AUTO,"460,000"
MERCEDES-BENZ,B180 2.0 CDI Sport Tourer,2008,AUTO,"480,000"
MERCEDES-BENZ,B180 2.0 CDI Sport Tourer,2009,AUTO,"500,000"
MERCEDES-BENZ,B180 2.0 CDI Sport Tourer,2010,AUTO,"520,000"
MERCEDES-BENZ,B180 2.0 CDI Sport Tourer,2011,AUTO,"540,000"
MERCEDES-BENZ,B180 1.6 Sport,2012,AUTO,"730,000"
MERCEDES-BENZ,B180 1.6 Sport,2013,AUTO,"780,000"
MERCEDES-BENZ,B180 1.6 Sport,2014,AUTO,"830,000"
MERCEDES-BENZ,B180 1.6 Sport,2015,AUTO,"880,000"
MERCEDES-BENZ,B180 1.6 Sport,2016,AUTO,"930,000"
MERCEDES-BENZ,B180 1.6 Sport,2017,AUTO,"980,000"
MERCEDES-BENZ,B180 1.6 Sport,2018,AUTO,"1,030,000"
MERCEDES-BENZ,B200 1.6 Urban,2015,AUTO,"980,000"
MERCEDES-BENZ,B200 1.6 Urban,2016,AUTO,"1,060,000"
MERCEDES-BENZ,B200 1.6 Urban,2017,AUTO,"1,140,000"
MERCEDES-BENZ,B200 1.6 Urban,2018,AUTO,"1,220,000"
MERCEDES-BENZ,A200 1.3 Progressive (MY19) (CKD),2020,AUTO,"1,680,000"
MERCEDES-BENZ,A200 1.3 Progressive (MY19) (CKD),2021,AUTO,"1,760,000"
MERCEDES-BENZ,A200 1.3 Progressive (MY19) (CKD),2022,AUTO,"1,840,000"
MERCEDES-BENZ,A200 1.3 AMG Dynamic (MY19) (CKD),2020,AUTO,"1,800,000"
MERCEDES-BENZ,A200 1.3 AMG Dynamic (MY19) (CKD),2021,AUTO,"1,880,000"
MERCEDES-BENZ,A200 1.3 AMG Dynamic (MY19) (CKD),2022,AUTO,"1,960,000"
MERCEDES-BENZ,A200 1.3 AMG Dynamic (MY19) (CBU),2019,AUTO,"1,860,000"
MERCEDES-BENZ,A200 1.3 AMG Dynamic (MY19) (CBU),2020,AUTO,"1,940,000"
MERCEDES-BENZ,C43 3.0 AMG 4MATIC Coupe,2016,AUTO,"2,750,000"
MERCEDES-BENZ,C43 3.0 AMG 4MATIC Coupe,2017,AUTO,"2,900,000"
MERCEDES-BENZ,C43 3.0 AMG 4MATIC Coupe,2018,AUTO,"3,050,000"
MERCEDES-BENZ,C43 3.0 AMG 4MATIC Coupe (CKD),2018,AUTO,"3,100,000"
MERCEDES-BENZ,C43 3.0 AMG 4MATIC Coupe Facelift (CKD),2018,AUTO,"3,200,000"
MERCEDES-BENZ,C43 3.0 AMG 4MATIC Coupe Facelift (CKD),2019,AUTO,"3,300,000"
MERCEDES-BENZ,C43 3.0 AMG 4MATIC Coupe Facelift (CKD),2020,AUTO,"3,400,000"
MERCEDES-BENZ,C43 3.0 AMG 4MATIC Coupe Facelift (CKD),2021,AUTO,"3,500,000"
MERCEDES-BENZ,C43 3.0 AMG 4MATIC Coupe Facelift (CKD),2022,AUTO,"3,600,000"
MERCEDES-BENZ,C43 3.0 AMG 4MATIC Sedan Facelift (CKD),2019,AUTO,"3,150,000"
MERCEDES-BENZ,C43 3.0 AMG 4MATIC Sedan Facelift (CKD),2020,AUTO,"3,250,000"
MERCEDES-BENZ,C43 3.0 AMG 4MATIC Sedan Facelift (CKD),2021,AUTO,"3,350,000"
MERCEDES-BENZ,C43 3.0 AMG 4MATIC Sedan Facelift (CKD),2022,AUTO,"3,450,000"
MERCEDES-BENZ,C63 4.0 S Coupe AMG Facelift (MY19) (CBU),2019,AUTO,"7,700,000"
MERCEDES-BENZ,C63 4.0 S Coupe AMG Facelift (MY19) (CBU),2020,AUTO,"7,900,000"
MERCEDES-BENZ,C63 4.0 S Coupe AMG Facelift (MY19) (CBU),2021,AUTO,"8,100,000"
MERCEDES-BENZ,C63 4.0 S Coupe AMG Facelift (MY19) (CBU),2022,AUTO,"8,300,000"
MERCEDES-BENZ,C180 2.0 ELEGANCE (WDB203),2003,AUTO,"290,000"
MERCEDES-BENZ,C180 2.0 (WDB203),2003,AUTO,"255,000"
MERCEDES-BENZ,"C180 1.8 KOMPRESSOR CLASSIC
(WDB203)",2003,AUTO,"285,000"
MERCEDES-BENZ,"C180 1.8 KOMPRESSOR CLASSIC
(WDB203)",2004,AUTO,"300,000"
MERCEDES-BENZ,"C180 1.8 KOMPRESSOR CLASSIC
(WDB203)",2005,AUTO,"315,000"
MERCEDES-BENZ,"C180 1.8 KOMPRESSOR CLASSIC
(WDB203)",2006,AUTO,"330,000"
MERCEDES-BENZ,"C180 1.8 KOMPRESSOR CLASSIC
(WDB203)",2007,AUTO,"345,000"
MERCEDES-BENZ,"C180 1.8 KOMPRESSOR CLASSIC
(WDB203)",2008,AUTO,"360,000"
MERCEDES-BENZ,"C180 1.8 KOMPRESSOR AVANTGARDE SPORT
(WDB203)",2005,AUTO,"330,000"
MERCEDES-BENZ,"C180 1.8 KOMPRESSOR AVANTGARDE SPORT
(WDB203)",2006,AUTO,"345,000"
MERCEDES-BENZ,"C180 1.8 KOMPRESSOR AVANTGARDE SPORT
(WDB203)",2007,AUTO,"360,000"
MERCEDES-BENZ,"C180 1.8 KOMPRESSOR AVANTGARDE SPORT
(WDB203)",2008,AUTO,"375,000"
MERCEDES-BENZ,"C180 1.8 KOMPRESSOR ELEGANCE
(WDB203)",2003,AUTO,"295,000"
MERCEDES-BENZ,"C180 1.8 KOMPRESSOR ELEGANCE
(WDB203)",2004,AUTO,"310,000"
MERCEDES-BENZ,"C180 1.8 KOMPRESSOR ELEGANCE
(WDB203)",2005,AUTO,"325,000"
MERCEDES-BENZ,"C180 1.8 KOMPRESSOR ELEGANCE
(WDB203)",2006,AUTO,"340,000"
MERCEDES-BENZ,"C180 1.8 KOMPRESSOR ELEGANCE
(WDB203)",2007,AUTO,"355,000"
MERCEDES-BENZ,"C180 1.8 KOMPRESSOR ELEGANCE
(WDB203)",2008,AUTO,"370,000"
MERCEDES-BENZ,"C180 1.8 KOMPRESSOR
(WDB203)",2004,AUTO,"315,000"
MERCEDES-BENZ,"C180 1.8 KOMPRESSOR
(WDB203)",2005,AUTO,"330,000"
MERCEDES-BENZ,"C180 1.8 KOMPRESSOR
(WDB203)",2006,AUTO,"345,000"
MERCEDES-BENZ,"C180 1.8 KOMPRESSOR
(WDB203)",2007,AUTO,"360,000"
MERCEDES-BENZ,"C180 1.8 KOMPRESSOR
(WDB203)",2008,AUTO,"375,000"
MERCEDES-BENZ,"C180 1.8 KOMPRESSOR SPORT
(WDB203)",2004,AUTO,"315,000"
MERCEDES-BENZ,"C180 1.8 KOMPRESSOR SPORT
(WDB203)",2005,AUTO,"330,000"
MERCEDES-BENZ,"C180 1.8 KOMPRESSOR SPORT
(WDB203)",2006,AUTO,"345,000"
MERCEDES-BENZ,"C180 1.8 KOMPRESSOR SPORT
(WDB203)",2007,AUTO,"360,000"
MERCEDES-BENZ,"C180 1.8 KOMPRESSOR SPORT
(WDB203)",2008,AUTO,"375,000"
MERCEDES-BENZ,"C180 1.6 BlueEFFICIENCY Saloon Sport AMG PLUS
(WDB204)",2012,AUTO,"1,000,000"
MERCEDES-BENZ,"C180 1.6 BlueEFFICIENCY Saloon Sport AMG PLUS
(WDB204)",2013,AUTO,"1,050,000"
MERCEDES-BENZ,"C180 1.6 BlueEFFICIENCY Saloon Sport AMG PLUS
(WDB204)",2014,AUTO,"1,100,000"
