,,@type,position,item.@type,item.additionalType,item.name,item.image,item.description,item.brand.@type,item.brand.name,item.author.@type,item.author.name,item.model,item.bodyType,item.fuelType,item.seatingCapacity,item.color,item.mainEntityOfPage,item.url,item.offers.@type,item.offers.price,item.offers.priceCurrency,item.offers.itemCondition,item.offers.availability,item.offers.seller.@type,item.offers.seller.homeLocation.@type,item.offers.seller.homeLocation.address.@type,item.offers.seller.homeLocation.address.addressLocality,item.offers.seller.homeLocation.address.addressRegion,item.offers.seller.homeLocation.address.url
Page1201,0,ListItem,1,Product,Car,2012 Audi R8 4.2 (ปี 06-15) FSI 4WD Coupe,['https://img2.icarcdn.com/4575448/thumb-l_used-car-one2car-audi-r8-fsi-coupe-thailand_50cae5814e603c49115e9b9c7f686e88_fd18e0b3_1bbd_4deb_b9b7_cbea0bff7a17_000004575448_3bdeed76_aae1_4bd6_a6a5_0eddb900fb0a.jpg.webp?smia=xTM'],Audi r8 v10,Brand,Audi,Person,One2Car,R8,Coupe,Petrol - Unleaded (ULP),2,สีขาว,https://www.one2car.com/for-sale/audi-r8-fsi-กรุงเทพและปริมณฑล-พัฒนาการ-พระราม9ตัดใหม่/8445754,https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?page_number=1201&page_size=26#listing_8445754,Offer,1,THB,https://schema.org/UsedCondition,https://schema.org/InStock,Person,Place,PostalAddress,กรุงเทพมหานคร,กรุงเทพและปริมณฑล,https://www.one2car.com/dealer/UK-AUTOCENTER
Page1201,1,ListItem,2,Product,Car,2013 Lamborghini Gallardo 5.2 (ปี 04-15) LP570-4 Superleggera 4WD Coupe,['https://img2.icarcdn.com/7356448/thumb-l_used-car-one2car-lamborghini-gallardo-lp570-4-superleggera-coupe-thailand_50cae5814e603c49115e9b9c7f686e88_fd18e0b3_1bbd_4deb_b9b7_cbea0bff7a17_000007356448_5405969a_ad04_4404_9d6d_abe70b1a89a3.jpg.webp?smia=xTM'],"แอร์ ,วิทยุ ,เครื่องเล่นซีดี ,เซ็นทรัลล๊อค ,กระจกไฟฟ้า ,พวงมาลัยพาวเวอร์ ...",Brand,Lamborghini,Person,One2Car,Gallardo,Coupe,Petrol - Unleaded (ULP),2,สีขาว,https://www.one2car.com/for-sale/lamborghini-gallardo-lp570-4-superleggera-กรุงเทพและปริมณฑล-พัฒนาการ-พระราม9ตัดใหม่/8446537,https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?page_number=1201&page_size=26#listing_8446537,Offer,1,THB,https://schema.org/UsedCondition,https://schema.org/InStock,Person,Place,PostalAddress,กรุงเทพมหานคร,กรุงเทพและปริมณฑล,https://www.one2car.com/dealer/UK-AUTOCENTER
Page1201,2,ListItem,3,Product,Car,2019 Porsche 718 2.0 982 Cayman Coupe,['https://img1.icarcdn.com/3938568/thumb-l_used-car-one2car-porsche-718-cayman-coupe-thailand_50cae5814e603c49115e9b9c7f686e88_fd18e0b3_1bbd_4deb_b9b7_cbea0bff7a17_000003938568_5da194ef_b322_4a43_9624_8878b73d42a4.jpg.webp?smia=xTM'],🎁🎅🎄📣 new stock used car premium🐸  #showroomukautocenter present รถสวย ...,Brand,Porsche,Person,One2Car,718,Coupe,Petrol - Unleaded (ULP),2,สีเทา,https://www.one2car.com/for-sale/porsche-718-cayman-กรุงเทพและปริมณฑล-พัฒนาการ-พระราม9ตัดใหม่/8658393,https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?page_number=1201&page_size=26#listing_8658393,Offer,1,THB,https://schema.org/UsedCondition,https://schema.org/InStock,Person,Place,PostalAddress,กรุงเทพมหานคร,กรุงเทพและปริมณฑล,https://www.one2car.com/dealer/UK-AUTOCENTER
Page1201,3,ListItem,4,Product,Car,2018 BMW 118i 1.6 F20 (ปี 12-16) M Sport Hatchback,['https://img5.icarcdn.com/5699078/thumb-l_used-car-one2car-bmw-1-series-118i-m-sport-hatchback-thailand_c9dc99ab16207b49116ee30988bb75f9_93e23ab9_c78d_499d_aa56_fa189468d38b_000005699078_d7a89e6a_f630_483e_8207_eb7b313c74f3.jpeg.webp?smia=xTM'],New arrival !!!! รถสวยเข้าใหม่ครับ !!!!  😍 bmw 118i msport 2018 😍  👍 รถศูนย์ ...,Brand,BMW,Person,One2Car,118i,Hatchback,Petrol - Unleaded (ULP),5,สีขาว,https://www.one2car.com/for-sale/bmw-118i-m-sport-กรุงเทพและปริมณฑล-กาญจนาภิเษก/8709965,https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?page_number=1201&page_size=26#listing_8709965,Offer,969000,THB,https://schema.org/UsedCondition,https://schema.org/InStock,Person,Place,PostalAddress,กรุงเทพมหานคร,กรุงเทพและปริมณฑล,https://www.one2car.com/dealer/bigstar
Page1201,4,ListItem,5,Product,Car,2008 Toyota Avanza 1.5 (ปี 04-11) E Limited Hatchback,['https://img4.icarcdn.com/8719968/thumb-l_used-car-one2car-toyota-avanza-e-limited-hatchback-thailand_000008719968_2ad91c32_3b0b_4040_bc2d_597fa02bc759.jpg.webp?smia=xTM'],"แอร์ ,วิทยุ ,เครื่องเล่นซีดี ,เซ็นทรัลล๊อค ,กระจกไฟฟ้า ,พวงมาลัยพาวเวอร์ ...",Brand,Toyota,Person,One2Car,Avanza,Wagon,Petrol - Unleaded (ULP),7,สีเงิน,https://www.one2car.com/for-sale/toyota-avanza-e-limited-กรุงเทพและปริมณฑล-ศรีนครินทร์-เทพารักษ์/8699178?auc=true,https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?page_number=1201&page_size=26#listing_8699178,Offer,239000,THB,https://schema.org/UsedCondition,https://schema.org/InStock,Person,Place,PostalAddress,กรุงเทพมหานคร,กรุงเทพและปริมณฑล,https://www.one2car.com/dealer/jmotortrade
Page1201,5,ListItem,6,Product,Car,2017 Isuzu D-Max 1.9 CAB-4 (ปี 11-17) Hi-Lander Z Pickup,['https://img1.icarcdn.com/4141008/thumb-l_used-car-one2car-isuzu-d-max-hi-lander-z-pickup-thailand_000004141008_9e647ecb_9929_4a8e_b181_1477b6ec7c5f.jpg?smia=xTM'],📌ออกรถ0บาท 📌cruise control📌พวงมาลัยมัลติ📌บลูทูธ  ✨✨รับประกันซื้อคืน 100% ...,Brand,Isuzu,Person,One2Car,D-Max,Pickup,Diesel,5,สีเงิน,https://www.one2car.com/for-sale/isuzu-d-max-hi-lander-z-กรุงเทพและปริมณฑล-กาญจนาภิเษก/8001414?auc=true,https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?page_number=1201&page_size=26#listing_8001414,Offer,698000,THB,https://schema.org/UsedCondition,https://schema.org/InStock,Person,Place,PostalAddress,กรุงเทพมหานคร,กรุงเทพและปริมณฑล,https://www.one2car.com/dealer/STAR-O2C
Page1201,6,ListItem,7,Product,Car,2021 Volkswagen Touareg 3.0 (ปี 19-27) R eHybrid 4WD SUV,['https://img1.icarcdn.com/3066968/thumb-l_used-car-one2car-volkswagen-touareg-r-ehybrid-suv-thailand_50cae5814e603c49115e9b9c7f686e88_fd18e0b3_1bbd_4deb_b9b7_cbea0bff7a17_000003066968_eea9f5db_bcd9_4870_b6cc_50f4ca40f24d.jpg.webp?smia=xTM'],🚘all new volkswagen touareg r ...,Brand,Volkswagen,Person,One2Car,Touareg,SUV,Petrol - Unleaded (ULP),5,สีน้ำเงิน,https://www.one2car.com/for-sale/volkswagen-touareg-r-ehybrid-กรุงเทพและปริมณฑล-พัฒนาการ-พระราม9ตัดใหม่/8696603,https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?page_number=1201&page_size=26#listing_8696603,Offer,1,THB,https://schema.org/UsedCondition,https://schema.org/InStock,Person,Place,PostalAddress,กรุงเทพมหานคร,กรุงเทพและปริมณฑล,https://www.one2car.com/dealer/UK-AUTOCENTER
Page1201,7,ListItem,8,Product,Car,2021 Bentley Bentayga 4.0 (ปี 16-20) WD SUV,['https://img5.icarcdn.com/4227138/thumb-l_new-car-one2car-bentley-bentayga-suv-thailand_50cae5814e603c49115e9b9c7f686e88_fd18e0b3_1bbd_4deb_b9b7_cbea0bff7a17_000004227138_74e24568_4ddf_4f30_848b_f65e7086e6e0.jpg.webp?smia=xTM'],😍😍 #bentleybentayga2020 ผมมาถึง uk แล้วครับ พร้อมรับรถได้ทันที 😍😍😍  ...,Brand,Bentley,Person,One2Car,Bentayga,SUV,Diesel,5,สีดำ,https://www.one2car.com/for-sale/bentley-bentayga-กรุงเทพและปริมณฑล-รัชดาฯ-ห้วยขวาง-ลาดพร้าว-เพชรบุรีตัดใหม่/8317224,https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?page_number=1201&page_size=26#listing_8317224,Offer,1,THB,https://schema.org/NewCondition,https://schema.org/InStock,Person,Place,PostalAddress,กรุงเทพมหานคร,กรุงเทพและปริมณฑล,https://www.one2car.com/dealer/UK-AUTOCENTER
Page1201,8,ListItem,9,Product,Car,2016 McLaren 650S 3.8 (ปี 14-16) Spider Convertible,['https://img1.icarcdn.com/6241628/thumb-l_used-car-one2car-mclaren-650s-spider-convertible-thailand_50cae5814e603c49115e9b9c7f686e88_fd18e0b3_1bbd_4deb_b9b7_cbea0bff7a17_000006241628_5c3539cf_a8ba_49e9_a1d9_61e2eeaccede.jpg.webp?smia=xTM'],"🚀🚀 โปรร้อนแรง 10 เดือน/10 🚀🚀  🔔🔔 ดีลแรง ดีลดี vip ต้องว้าววสุดๆ 🔔🔔  33,000,000 ...",Brand,McLaren,Person,One2Car,650S,Convertible,Petrol - Unleaded (ULP),2,สีขาว,https://www.one2car.com/for-sale/mclaren-650s-spider-กรุงเทพและปริมณฑล-พัฒนาการ-พระราม9ตัดใหม่/8261426,https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?page_number=1201&page_size=26#listing_8261426,Offer,1,THB,https://schema.org/UsedCondition,https://schema.org/InStock,Person,Place,PostalAddress,กรุงเทพมหานคร,กรุงเทพและปริมณฑล,https://www.one2car.com/dealer/UK-AUTOCENTER
Page1201,9,ListItem,10,Product,Car,2020 Bentley Bentayga 3.0 (ปี 16-20) Hybrid 4WD SUV,['https://img1.icarcdn.com/4658308/thumb-l_used-car-one2car-bentley-bentayga-hybrid-suv-thailand_50cae5814e603c49115e9b9c7f686e88_fd18e0b3_1bbd_4deb_b9b7_cbea0bff7a17_000004658308_59c08c7c_0a97_4b15_963e_fb19db5cbee0.jpg.webp?smia=xTM'],The new lot #bentleybentaygahybrid  used cars premium 2020 วิ่งน้อยมากคะ  ...,Brand,Bentley,Person,One2Car,Bentayga,SUV,Petrol - Unleaded (ULP),5,สีดำ,https://www.one2car.com/for-sale/bentley-bentayga-hybrid-กรุงเทพและปริมณฑล-พัฒนาการ-พระราม9ตัดใหม่/8038564,https://www.one2car.com/%E0%B8%A3%E0%B8%96-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A-%E0%B8%82%E0%B8%B2%E0%B8%A2?page_number=1201&page_size=26#listing_8038564,Offer,1,THB,https://schema.org/UsedCondition,https://schema.org/InStock,Person,Place,PostalAddress,กรุงเทพมหานคร,กรุงเทพและปริมณฑล,https://www.one2car.com/dealer/UK-AUTOCENTER
